1.291059;10.0;0.0;5.0E-5;8.319851257626542
1.291059;10.0;0.0;2.0E-4;8.846038306845879
1.291059;10.0;0.0;8.0E-4;8.707713200296585
1.291059;10.0;0.0;0.003;8.391794079795874
1.291059;10.0;0.0;0.01;8.694262919780114
1.291059;10.0;0.0;0.05;8.566371701625604
1.291059;10.0;0.0;0.2;8.248957105983116
1.291059;10.0;0.0;0.8;8.884102773745777
1.291059;10.0;0.0;3.2;9.130228829357574
1.291059;10.0;0.0;13.1;11.743002344190783
1.291059;10.0;0.0;52.4;17.567865567545248
1.291059;10.0;0.1;5.0E-5;8.251026285589091
1.291059;10.0;0.1;2.0E-4;8.581129716106295
1.291059;10.0;0.1;8.0E-4;8.943668428825607
1.291059;10.0;0.1;0.003;8.431610895265742
1.291059;10.0;0.1;0.01;8.481258986865804
1.291059;10.0;0.1;0.05;8.594487028107276
1.291059;10.0;0.1;0.2;8.712200663391574
1.291059;10.0;0.1;0.8;8.693622334430886
1.291059;10.0;0.1;3.2;9.363061630705793
1.291059;10.0;0.1;13.1;11.859732732494917
1.291059;10.0;0.1;52.4;18.69850855360452
1.291059;10.0;0.2;5.0E-5;8.314503788578287
1.291059;10.0;0.2;2.0E-4;8.2461587568179
1.291059;10.0;0.2;8.0E-4;8.404055303716433
1.291059;10.0;0.2;0.003;8.474432914598648
1.291059;10.0;0.2;0.01;8.729770022423207
1.291059;10.0;0.2;0.05;8.398957503557005
1.291059;10.0;0.2;0.2;8.779140922933946
1.291059;10.0;0.2;0.8;8.599081783113645
1.291059;10.0;0.2;3.2;9.532709223138529
1.291059;10.0;0.2;13.1;11.30598102018315
1.291059;10.0;0.2;52.4;17.855747294823157
1.291059;10.0;0.3;5.0E-5;8.20571996307203
1.291059;10.0;0.3;2.0E-4;8.128751347930294
1.291059;10.0;0.3;8.0E-4;8.605371482862582
1.291059;10.0;0.3;0.003;8.58724512150307
1.291059;10.0;0.3;0.01;8.324376046174187
1.291059;10.0;0.3;0.05;8.41670479800805
1.291059;10.0;0.3;0.2;8.605388805072623
1.291059;10.0;0.3;0.8;8.438933272258732
1.291059;10.0;0.3;3.2;8.860481311038503
1.291059;10.0;0.3;13.1;10.900098145442973
1.291059;10.0;0.3;52.4;16.878136431688127
1.291059;10.0;0.4;5.0E-5;8.523569255047361
1.291059;10.0;0.4;2.0E-4;8.31009314711008
1.291059;10.0;0.4;8.0E-4;8.384490483879853
1.291059;10.0;0.4;0.003;8.420242271828897
1.291059;10.0;0.4;0.01;8.718444724527892
1.291059;10.0;0.4;0.05;8.568288000372025
1.291059;10.0;0.4;0.2;8.884311948207907
1.291059;10.0;0.4;0.8;8.635918955216148
1.291059;10.0;0.4;3.2;9.087110381715533
1.291059;10.0;0.4;13.1;10.874564279212827
1.291059;10.0;0.4;52.4;16.535173246629874
1.291059;10.0;0.5;5.0E-5;8.504327420050801
