1.291059;10.0;0.0;5.0E-5;8.385623034174502
1.291059;10.0;0.0;2.0E-4;8.759470601289522
1.291059;10.0;0.0;8.0E-4;7.9710849106452395
1.291059;10.0;0.0;0.003;8.90771109703794
1.291059;10.0;0.0;0.01;7.810143441561796
1.291059;10.0;0.0;0.05;9.371665925127202
1.291059;10.0;0.0;0.2;8.435779772598366
1.291059;10.0;0.0;0.8;8.73535928440958
1.291059;10.0;0.0;3.2;9.074482884148324
1.291059;10.0;0.0;13.1;11.612286452988565
1.291059;10.0;0.0;52.4;18.156044104112375
1.291059;10.0;0.1;5.0E-5;8.642148479497516
1.291059;10.0;0.1;2.0E-4;8.389101023915405
1.291059;10.0;0.1;8.0E-4;8.368166147638213
1.291059;10.0;0.1;0.003;8.253929255348764
1.291059;10.0;0.1;0.01;8.589811206456316
1.291059;10.0;0.1;0.05;8.755742182988957
1.291059;10.0;0.1;0.2;8.327919006726646
1.291059;10.0;0.1;0.8;8.865463813132754
1.291059;10.0;0.1;3.2;9.510155704676501
1.291059;10.0;0.1;13.1;11.373812444591286
1.291059;10.0;0.1;52.4;18.217582748119614
1.291059;10.0;0.2;5.0E-5;8.612427198076816
1.291059;10.0;0.2;2.0E-4;8.741008914002624
1.291059;10.0;0.2;8.0E-4;8.367678836289098
1.291059;10.0;0.2;0.003;8.329172474411989
1.291059;10.0;0.2;0.01;8.212364088387579
1.291059;10.0;0.2;0.05;8.906362336361894
1.291059;10.0;0.2;0.2;8.56569538722625
1.291059;10.0;0.2;0.8;8.851519736728463
1.291059;10.0;0.2;3.2;9.165259533258327
1.291059;10.0;0.2;13.1;11.481987873332578
1.291059;10.0;0.2;52.4;18.037286074377175
1.291059;10.0;0.3;5.0E-5;8.258397500450597
1.291059;10.0;0.3;2.0E-4;8.116019220095037
1.291059;10.0;0.3;8.0E-4;8.677932582459885
1.291059;10.0;0.3;0.003;8.268530027009446
1.291059;10.0;0.3;0.01;8.355471228440845
1.291059;10.0;0.3;0.05;8.573756941065966
1.291059;10.0;0.3;0.2;9.069558539271863
1.291059;10.0;0.3;0.8;8.982590813729491
1.291059;10.0;0.3;3.2;9.333253297551522
1.291059;10.0;0.3;13.1;11.452958881206213
1.291059;10.0;0.3;52.4;17.360567151022554
1.291059;10.0;0.4;5.0E-5;8.414103278707335
1.291059;10.0;0.4;2.0E-4;8.550261386554075
1.291059;10.0;0.4;8.0E-4;8.557863124864882
1.291059;10.0;0.4;0.003;8.588405189803497
1.291059;10.0;0.4;0.01;8.593510804339912
1.291059;10.0;0.4;0.05;8.350435440236621
1.291059;10.0;0.4;0.2;8.347539951831951
1.291059;10.0;0.4;0.8;8.90225893756066
1.291059;10.0;0.4;3.2;9.150182085017619
1.291059;10.0;0.4;13.1;10.899404255709195
1.291059;10.0;0.4;52.4;15.550584596629529
1.291059;10.0;0.5;5.0E-5;8.07749267299499
1.291059;10.0;0.5;2.0E-4;8.314521419607564
1.291059;10.0;0.5;8.0E-4;7.826704139740401
1.291059;10.0;0.5;0.003;8.644093602784851
1.291059;10.0;0.5;0.01;8.675531401867778
1.291059;10.0;0.5;0.05;8.501568301996933
1.291059;10.0;0.5;0.2;8.7335694240722
1.291059;10.0;0.5;0.8;8.387994423869344
1.291059;10.0;0.5;3.2;9.064990880488715
1.291059;10.0;0.5;13.1;11.009169362832006
1.291059;10.0;0.5;52.4;16.158282034350446
1.291059;10.0;0.6;5.0E-5;8.35795236775742
1.291059;10.0;0.6;2.0E-4;8.918851316192143
1.291059;10.0;0.6;8.0E-4;8.426383583707976
1.291059;10.0;0.6;0.003;8.192415570612217
1.291059;10.0;0.6;0.01;8.86982180753157
1.291059;10.0;0.6;0.05;8.233256452444035
1.291059;10.0;0.6;0.2;8.131633156204161
1.291059;10.0;0.6;0.8;8.433288863384501
1.291059;10.0;0.6;3.2;9.458924673854291
1.291059;10.0;0.6;13.1;10.53374053369818
1.291059;10.0;0.6;52.4;15.967785205164828
1.291059;10.0;0.7;5.0E-5;8.093879808772732
1.291059;10.0;0.7;2.0E-4;8.364030611385493
1.291059;10.0;0.7;8.0E-4;8.553655859387263
1.291059;10.0;0.7;0.003;8.670392785040493
1.291059;10.0;0.7;0.01;8.493387959210255
1.291059;10.0;0.7;0.05;8.47270558359781
1.291059;10.0;0.7;0.2;8.341030434844416
1.291059;10.0;0.7;0.8;8.445494909477386
1.291059;10.0;0.7;3.2;8.94595664814378
1.291059;10.0;0.7;13.1;9.873868616595916
1.291059;10.0;0.7;52.4;13.796990424900658
1.291059;10.0;0.8;5.0E-5;8.763082732443907
1.291059;10.0;0.8;2.0E-4;8.801325804934931
1.291059;10.0;0.8;8.0E-4;8.494963053246524
1.291059;10.0;0.8;0.003;8.654435460509365
1.291059;10.0;0.8;0.01;8.218119508558559
1.291059;10.0;0.8;0.05;8.669286838364119
1.291059;10.0;0.8;0.2;8.4089191746547
1.291059;10.0;0.8;0.8;8.622825059405404
1.291059;10.0;0.8;3.2;8.73700534889582
1.291059;10.0;0.8;13.1;10.023868398184785
1.291059;10.0;0.8;52.4;12.500504661779376
1.291059;10.0;0.9;5.0E-5;8.389897507595233
1.291059;10.0;0.9;2.0E-4;8.347810071172686
1.291059;10.0;0.9;8.0E-4;7.951118500175865
1.291059;10.0;0.9;0.003;8.875032210257451
1.291059;10.0;0.9;0.01;8.550087385362604
1.291059;10.0;0.9;0.05;8.255762760604123
1.291059;10.0;0.9;0.2;8.63884924801641
1.291059;10.0;0.9;0.8;8.761643912627566
1.291059;10.0;0.9;3.2;8.866917454072604
1.291059;10.0;0.9;13.1;9.023696980549943
1.291059;10.0;0.9;52.4;11.41494918892074
1.291059;10.0;1.0;5.0E-5;8.071491887479228
1.291059;10.0;1.0;2.0E-4;8.422320994741535
1.291059;10.0;1.0;8.0E-4;8.485366237478644
1.291059;10.0;1.0;0.003;7.999984490171658
1.291059;10.0;1.0;0.01;8.204863759777739
1.291059;10.0;1.0;0.05;9.059748505236106
1.291059;10.0;1.0;0.2;8.799348410497325
1.291059;10.0;1.0;0.8;8.684965387940668
1.291059;10.0;1.0;3.2;8.516579799826642
1.291059;10.0;1.0;13.1;8.791983241442347
1.291059;10.0;1.0;52.4;9.98471408878776
1.291059;30.0;0.0;5.0E-5;4.811947990763802
1.291059;30.0;0.0;2.0E-4;4.714807286102465
1.291059;30.0;0.0;8.0E-4;4.82313156532416
1.291059;30.0;0.0;0.003;4.928500120576977
1.291059;30.0;0.0;0.01;4.693973513892754
1.291059;30.0;0.0;0.05;4.884438558708521
1.291059;30.0;0.0;0.2;4.820222382665114
1.291059;30.0;0.0;0.8;4.82780438920874
1.291059;30.0;0.0;3.2;5.043928229107964
1.291059;30.0;0.0;13.1;6.332758889821624
1.291059;30.0;0.0;52.4;9.996851790876002
1.291059;30.0;0.1;5.0E-5;4.665497272351148
1.291059;30.0;0.1;2.0E-4;4.769447476215205
1.291059;30.0;0.1;8.0E-4;4.709995885549104
1.291059;30.0;0.1;0.003;4.774890253170853
1.291059;30.0;0.1;0.01;4.64590470432885
1.291059;30.0;0.1;0.05;4.666781356419887
1.291059;30.0;0.1;0.2;4.755940467696293
1.291059;30.0;0.1;0.8;5.0286055551369095
1.291059;30.0;0.1;3.2;5.1386419597340165
1.291059;30.0;0.1;13.1;6.784578477218096
1.291059;30.0;0.1;52.4;9.73705305462235
1.291059;30.0;0.2;5.0E-5;4.790404389237876
1.291059;30.0;0.2;2.0E-4;4.605331994576951
1.291059;30.0;0.2;8.0E-4;4.789528440603953
1.291059;30.0;0.2;0.003;4.568549501174783
1.291059;30.0;0.2;0.01;4.940088697326407
1.291059;30.0;0.2;0.05;4.6649741704317
1.291059;30.0;0.2;0.2;4.82085551220791
1.291059;30.0;0.2;0.8;4.793161418462814
1.291059;30.0;0.2;3.2;5.457329980368698
1.291059;30.0;0.2;13.1;6.143268475988316
1.291059;30.0;0.2;52.4;10.358005839024239
1.291059;30.0;0.3;5.0E-5;4.9982592147159055
1.291059;30.0;0.3;2.0E-4;4.805323175015037
1.291059;30.0;0.3;8.0E-4;4.882730482324295
1.291059;30.0;0.3;0.003;4.905653984554316
1.291059;30.0;0.3;0.01;4.839125784888966
1.291059;30.0;0.3;0.05;5.045230114644636
1.291059;30.0;0.3;0.2;4.864233966450914
1.291059;30.0;0.3;0.8;4.743682400801408
1.291059;30.0;0.3;3.2;5.266293741324709
1.291059;30.0;0.3;13.1;6.3175410103065985
1.291059;30.0;0.3;52.4;9.252950939661739
1.291059;30.0;0.4;5.0E-5;4.827458886155451
1.291059;30.0;0.4;2.0E-4;4.788806844009777
1.291059;30.0;0.4;8.0E-4;4.580890916173643
1.291059;30.0;0.4;0.003;4.824410939612269
1.291059;30.0;0.4;0.01;4.640134389840548
1.291059;30.0;0.4;0.05;4.776661656760688
1.291059;30.0;0.4;0.2;4.665620205454298
1.291059;30.0;0.4;0.8;4.916318039087992
1.291059;30.0;0.4;3.2;5.137925546523616
1.291059;30.0;0.4;13.1;6.203691975396182
1.291059;30.0;0.4;52.4;9.302146178175992
1.291059;30.0;0.5;5.0E-5;4.916622765023063
1.291059;30.0;0.5;2.0E-4;4.767872114195903
1.291059;30.0;0.5;8.0E-4;4.68924812324731
1.291059;30.0;0.5;0.003;4.858365651668228
1.291059;30.0;0.5;0.01;4.955910562771523
1.291059;30.0;0.5;0.05;4.720269807303114
1.291059;30.0;0.5;0.2;4.945723303784341
1.291059;30.0;0.5;0.8;4.8937584778757595
1.291059;30.0;0.5;3.2;5.174866870468217
